vehicle_id,category,climatisation,color,condition,created_at,description,fuel_type,gearbox,klm_counter,mark,model,type,updated_at,year
4074,Sport,Mauvaise état,Rouge,Peu Endommagé,2024-12-25 16:19:08.655512,dignissimos ea exercitationem repudiandae velit aut deserunt nisi aut perspiciatis et officiis tenetur id mollitia quasi amet dolor ab sed repudiandae voluptatem sunt aut aliquid odit culpa ea facere modi sint unde non perspiciatis unde molestiae deserunt libero,Essence,Semi-Automatique,196224,Audi,Q2,Voiture,2024-12-25 16:19:08.655518,2023
4075,Hatchback,Mauvaise état,Rose,Neuf,2024-12-25 16:19:09.1986,quis sit corporis maxime earum quod ipsa facilis molestiae voluptatem sunt quis voluptatem animi est tempore eligendi nemo provident,Hybride,Automatique,70803,Chevrolet,Malibu,Voiture,2024-12-25 16:19:09.198606,1973
4076,Utilitaire,Très bonne état,Gris,Neuf,2024-12-25 16:19:09.64902,dolorum et non incidunt rem aperiam dolore incidunt assumenda sapiente quod voluptas voluptatem necessitatibus laudantium dolore voluptas,Essence,Automatique,74751,Mercedes-Benz,GLC,Voiture,2024-12-25 16:19:09.649023,2001
4077,Utilitaire,Moyenne état,Rose,Occasion,2024-12-25 16:19:10.100542,fugiat quod sint cumque quod quod aut necessitatibus et ea qui qui dolores inventore enim debitis aut provident exercitationem odit quas neque est aut nihil ea voluptas,Diesel,Manuel,129927,Toyota,Prius,Voiture,2024-12-25 16:19:10.100547,1976
4078,Crossover,Moyenne état,Rose,Occasion,2024-12-25 16:19:10.555684,sed aut nostrum cum deleniti temporibus ea fugiat nesciunt et quibusdam cupiditate enim officiis sed consequatur facilis vero quasi laborum totam neque molestias aut numquam consequatur ab hic velit repudiandae officia neque et,Essence,Manuel,43627,Honda,Civic,Voiture,2024-12-25 16:19:10.555689,1990
4079,Pick-up,Non fonctionnel,Noir,Occasion,2024-12-25 16:19:11.014732,sint dolorem possimus ipsum vel quos eum totam sit sequi earum et nihil quo est architecto ut sequi eligendi est qui,Essence,Semi-Automatique,50707,Chevrolet,Traverse,Voiture,2024-12-25 16:19:11.014737,2016
4080,Utilitaire,Mauvaise état,Jaune,Occasion,2024-12-25 16:19:11.524412,et tempora ratione animi placeat inventore atque hic sint ea,Hybride,Automatique,192862,Toyota,RAV4,Voiture,2024-12-25 16:19:11.524417,2005
4081,Scooter,Mauvaise état,Vert,Occasion,2024-12-25 16:19:11.975614,soluta illo porro dolores et nisi aut eos nemo repudiandae et qui quo ut dolor sed reprehenderit ad dolore voluptatibus autem tenetur laudantium vel in impedit inventore quos est quia omnis ad facere,Essence,Automatique,53354,Triumph,Daytona Moto2,Moto,2024-12-25 16:19:11.97562,2004
4082,Pick-up,Très bonne état,Orange,Peu Endommagé,2024-12-25 16:19:12.428226,laboriosam nisi vero omnis tempora hic dolore aperiam vel quasi voluptatem dignissimos ea hic numquam accusantium amet laudantium qui et non ipsam autem minima dignissimos neque,Essence,Automatique,34285,Audi,A5,Voiture,2024-12-25 16:19:12.428231,1975
4083,Break,Très bonne état,Vert,Occasion,2024-12-25 16:19:12.879496,voluptas cupiditate aut voluptates ipsa dolores in odit dolores velit aliquid unde fugiat optio quidem qui explicabo nostrum,Essence,Semi-Automatique,68012,Toyota,Tundra,Voiture,2024-12-25 16:19:12.879503,1982
4084,Chopper,Non fonctionnel,Blanc,Peu Endommagé,2024-12-25 16:19:13.332621,aliquam itaque aut vel ea voluptatem deleniti saepe omnis id minima debitis odit nisi beatae quia ipsa nihil dignissimos consequatur delectus et unde dicta,Hybride,Semi-Automatique,197287,Kawasaki,Ninja H2,Moto,2024-12-25 16:19:13.332627,1983
4085,Chopper,Mauvaise état,Rouge,Occasion,2024-12-25 16:19:13.781447,tempora ut voluptatem doloremque ad laboriosam assumenda libero voluptatibus iure quaerat iusto eum pariatur et voluptas dolorem molestias pariatur quia consequuntur esse eos nulla,Diesel,Semi-Automatique,94864,Yamaha,V Star 250,Moto,2024-12-25 16:19:13.781453,1999
4086,Monospace,Mauvaise état,Vert,Neuf,2024-12-25 16:19:14.273373,natus reprehenderit ab occaecati sint dignissimos esse explicabo et aperiam est nihil nostrum,Hybride,Semi-Automatique,164999,Toyota,Camry,Voiture,2024-12-25 16:19:14.27338,1974
4087,Monospace,Moyenne état,Vert,Peu Endommagé,2024-12-25 16:19:15.42237,consequatur delectus iusto molestias ut amet quo et unde quos deleniti ratione mollitia at saepe exercitationem recusandae rerum et molestias magnam et eos veniam consequatur et harum et quia soluta alias earum,Hybride,Semi-Automatique,152643,Audi,A6,Voiture,2024-12-25 16:19:15.422376,2020
4088,Cafe Racer,Bonne état,Blanc,Peu Endommagé,2024-12-25 16:19:16.752569,rerum voluptatem ut ut quibusdam eius atque optio autem earum voluptatem harum et aut expedita ut et qui saepe ab,Diesel,Automatique,16250,KTM,690 Enduro R,Moto,2024-12-25 16:19:16.752577,1994
4089,Touring,Mauvaise état,Gris,Neuf,2024-12-25 16:19:17.693889,in necessitatibus commodi illum nulla adipisci laborum non nam dolorem consequatur voluptas ipsam recusandae est et aspernatur itaque rerum at distinctio esse porro inventore ratione aut rerum aliquam minima totam unde porro,Électrique,Semi-Automatique,110657,Indian,Scout,Moto,2024-12-25 16:19:17.693893,1978
4090,Pick-up,Moyenne état,Orange,Occasion,2024-12-25 16:19:18.147144,explicabo et quos voluptas cupiditate non voluptatibus sapiente aut voluptatibus dolorem dolorem voluptas laudantium vero doloribus perspiciatis commodi optio perferendis qui quo voluptatem aut incidunt facere eius,Électrique,Automatique,91725,Honda,Insight,Voiture,2024-12-25 16:19:18.147149,1978
4091,Sport,Mauvaise état,Rose,Neuf,2024-12-25 16:19:18.605577,rem consequatur iusto consequatur tempora doloribus ut saepe deserunt molestiae eos aut non nam velit ratione consequatur quis labore alias aut asperiores ea nostrum laboriosam ipsa ipsa,Essence,Semi-Automatique,144431,Indian,Scout,Moto,2024-12-25 16:19:18.605582,1982
4092,Sport,Mauvaise état,Gris,Neuf,2024-12-25 16:19:19.100034,at porro est nam voluptatem non dolor asperiores quis aspernatur et deserunt nam harum optio qui rerum in,Hybride,Manuel,70152,Yamaha,FJR1300,Moto,2024-12-25 16:19:19.100041,2006
4115,Roadster,Mauvaise état,Jaune,Peu Endommagé,2024-12-25 16:19:31.607212,commodi voluptatem aliquid iure ut ullam expedita est pariatur recusandae,Diesel,Automatique,130069,Nissan,Maxima,Voiture,2024-12-25 16:19:31.607219,1974
4093,Electric,Non fonctionnel,Rose,Neuf,2024-12-25 16:19:19.555373,quia voluptas aperiam quia a dignissimos est expedita veritatis iusto iste aliquam quaerat quae dolor porro ut fugiat possimus voluptatem optio aut et expedita autem neque non et sit cupiditate numquam maxime itaque possimus sequi magnam facilis,Hybride,Semi-Automatique,41439,Honda,CRF450R,Moto,2024-12-25 16:19:19.555375,2005
4094,Electric,Mauvaise état,Blanc,Peu Endommagé,2024-12-25 16:19:20.011118,libero autem rerum nam eligendi omnis in sint veritatis autem adipisci excepturi quia consequatur velit reprehenderit quidem tempora officia commodi qui esse cumque et dolor,Diesel,Manuel,178236,Honda,CB300R,Moto,2024-12-25 16:19:20.011124,1979
4095,Crossover,Mauvaise état,Bleu,Peu Endommagé,2024-12-25 16:19:20.464093,ut maxime ut aut reprehenderit beatae sint totam animi dolorem repellendus et qui modi facere ipsa et perspiciatis,Diesel,Automatique,138705,Honda,Accord,Voiture,2024-12-25 16:19:20.464098,2005
4096,Berline,Bonne état,Noir,Occasion,2024-12-25 16:19:20.912318,cum nesciunt vel quisquam molestiae alias eveniet qui quo est quibusdam voluptate sunt omnis velit officia vero voluptatem quis et sapiente nemo quis neque rerum nemo commodi eum dolores reprehenderit omnis earum sed nobis,Diesel,Semi-Automatique,184591,Chevrolet,Silverado,Voiture,2024-12-25 16:19:20.912325,2007
4097,Sport,Non fonctionnel,Vert,Occasion,2024-12-25 16:19:21.368091,ut assumenda sint aut voluptatem animi consectetur corrupti facilis id odit vero voluptas molestiae amet voluptas ea voluptatem doloremque qui quaerat inventore laudantium neque accusantium perferendis corrupti vel aut quidem,Essence,Manuel,96165,Honda,Gold Wing,Moto,2024-12-25 16:19:21.368097,2016
4098,Chopper,Non fonctionnel,Noir,Neuf,2024-12-25 16:19:21.866034,perferendis non ea nulla dolor explicabo velit nihil qui quo ut ut tenetur delectus doloremque illum nihil consequatur fuga soluta harum voluptatem quia voluptatem quae dolores quidem ab accusantium voluptatem sit impedit numquam delectus quod voluptatibus est,Électrique,Automatique,174015,KTM,Freeride E-XC,Moto,2024-12-25 16:19:21.86604,1972
4099,Chopper,Non fonctionnel,Vert,Peu Endommagé,2024-12-25 16:19:22.325463,ut quisquam possimus autem et molestias sit sequi nobis assumenda quis delectus consequatur dolores et dolorem,Électrique,Automatique,101109,Suzuki,SV650,Moto,2024-12-25 16:19:22.325469,2016
4100,Roadster,Moyenne état,Noir,Neuf,2024-12-25 16:19:22.774346,sequi eaque et velit perspiciatis consequuntur ipsam occaecati consequatur eos consequatur nam debitis aperiam nobis et voluptatum tempore dicta ducimus dolorum deserunt aut nobis libero consequuntur eligendi omnis esse unde deserunt eaque beatae rerum,Hybride,Manuel,148947,Nissan,Rogue,Voiture,2024-12-25 16:19:22.774354,1993
4101,Adventure,Très bonne état,Blanc,Peu Endommagé,2024-12-25 16:19:23.235625,doloribus voluptate commodi dicta hic sit explicabo omnis aut sed dignissimos error perferendis sequi aliquid consequatur quam sed et aut consequatur alias est corrupti dolores quia sed ut placeat fugit impedit et aspernatur,Électrique,Manuel,153408,Indian,Super Chief,Moto,2024-12-25 16:19:23.23563,1974
4102,Chopper,Mauvaise état,Violet,Neuf,2024-12-25 16:19:23.685078,saepe ea repellat a ut cumque est ducimus laborum rerum impedit qui modi voluptate adipisci nihil ut dolorem qui iste explicabo quas ea placeat dolor velit quam consequatur magnam beatae veritatis minus debitis dolores dolor neque omnis ut veniam,Hybride,Semi-Automatique,57699,Harley-Davidson,LiveWire,Moto,2024-12-25 16:19:23.685086,1995
4103,SUV,Non fonctionnel,Rouge,Neuf,2024-12-25 16:19:24.14047,facilis aut illo delectus vel aut iusto qui laudantium id autem ex non voluptas ut nulla odit atque illum architecto voluptate temporibus amet eum est dignissimos nostrum ea qui qui labore id laudantium eaque et dolores qui,Électrique,Manuel,48365,Toyota,Highlander,Voiture,2024-12-25 16:19:24.140476,1988
4104,Dual-Sport,Moyenne état,Gris,Neuf,2024-12-25 16:19:24.595259,voluptas distinctio non eius architecto et ad ex qui eveniet voluptates assumenda occaecati optio ut quibusdam saepe,Électrique,Semi-Automatique,145785,Kawasaki,Ninja 400,Moto,2024-12-25 16:19:24.595264,2016
4105,Touring,Bonne état,Blanc,Neuf,2024-12-25 16:19:25.04786,ex sit in quibusdam laudantium officia explicabo culpa veniam nulla quo aspernatur quam dolorum molestiae impedit eum commodi nulla voluptatum illo et non nostrum quos aut labore odit fuga dolore cumque sed ipsum sapiente cum,Électrique,Manuel,134814,Harley-Davidson,Trike,Moto,2024-12-25 16:19:25.047865,1973
4106,Sport,Non fonctionnel,Gris,Peu Endommagé,2024-12-25 16:19:25.508364,perferendis omnis repellendus odio placeat magni sint est libero minus qui facere quia tempore unde possimus laborum quisquam corporis tempore accusamus sed asperiores sit ea alias maiores culpa eum qui et incidunt quod fugiat consequatur rerum voluptas quo,Essence,Automatique,189416,Kawasaki,Versys 650,Moto,2024-12-25 16:19:25.508369,1976
4107,Dual-Sport,Mauvaise état,Bleu,Occasion,2024-12-25 16:19:25.95864,fugiat labore atque sit ut ratione exercitationem cupiditate minima nihil repellat et reiciendis necessitatibus aut consequatur doloribus adipisci et assumenda ut voluptates illum qui est autem omnis consequatur aspernatur sit qui ipsa ratione consequatur corrupti,Électrique,Semi-Automatique,131215,Triumph,Rocket 3,Moto,2024-12-25 16:19:25.958644,1970
4108,Chopper,Moyenne état,Bleu,Occasion,2024-12-25 16:19:26.411045,dignissimos eos perspiciatis at aut odit repudiandae nobis optio velit dolores atque sit et veniam et ut culpa aspernatur deserunt libero eligendi tenetur quis minus error non ipsa aliquam repudiandae illum ut est id voluptate ratione,Électrique,Semi-Automatique,66820,Triumph,Rocket 3,Moto,2024-12-25 16:19:26.411052,2022
4109,Electric,Très bonne état,Violet,Neuf,2024-12-25 16:19:26.913702,hic quaerat sapiente et consequatur impedit officia sint officia excepturi qui voluptas porro enim,Électrique,Semi-Automatique,23860,Harley-Davidson,Dyna,Moto,2024-12-25 16:19:26.913707,1976
4110,Berline,Bonne état,Orange,Occasion,2024-12-25 16:19:27.372066,et provident ex velit consectetur omnis et velit temporibus quidem ad neque qui sequi ut sapiente neque unde sequi explicabo impedit iste vel deleniti et quidem in odit illo laboriosam harum aspernatur veritatis voluptatibus magni iste enim,Hybride,Semi-Automatique,8739,Hyundai,Tucson,Voiture,2024-12-25 16:19:27.37207,1996
4111,Adventure,Très bonne état,Jaune,Peu Endommagé,2024-12-25 16:19:27.826936,corrupti aut reprehenderit et aperiam sapiente et ea rerum fugit recusandae assumenda dolorum cum praesentium perferendis dolores magni quam et consequatur delectus in sed velit tempora,Électrique,Semi-Automatique,13168,Ducati,Hypermotard,Moto,2024-12-25 16:19:27.826944,1994
4112,Scooter,Bonne état,Vert,Peu Endommagé,2024-12-25 16:19:28.300342,facere velit necessitatibus omnis dolore commodi deleniti enim ex nemo in voluptatibus nulla omnis ipsa labore et architecto quis praesentium cupiditate eaque repudiandae natus at minus voluptatem non non dolore ut,Diesel,Automatique,85519,Ducati,SuperSport,Moto,2024-12-25 16:19:28.30035,1999
4113,Utilitaire,Non fonctionnel,Blanc,Peu Endommagé,2024-12-25 16:19:29.091564,beatae ut ex id voluptas qui qui commodi sit eveniet voluptatem hic velit est omnis quam occaecati rem maxime eos accusamus aspernatur corporis nihil provident dolores qui omnis maxime consequatur voluptas aut ipsa qui,Diesel,Semi-Automatique,193102,BMW,Serie 7,Voiture,2024-12-25 16:19:29.091571,2000
4114,Break,Non fonctionnel,Rose,Neuf,2024-12-25 16:19:30.42269,explicabo totam fugiat eveniet consectetur rerum esse enim cupiditate quae incidunt dolorum temporibus impedit amet alias excepturi ea rem dicta aspernatur rerum quis accusamus cumque blanditiis amet qui provident neque itaque placeat perferendis sunt,Électrique,Automatique,11968,Ford,Explorer,Voiture,2024-12-25 16:19:30.422697,1978
4116,Sport,Bonne état,Noir,Neuf,2024-12-25 16:19:32.191759,sit vero dolorem est dolorem iure corrupti enim dolores ipsam qui voluptas laudantium omnis sapiente minima et accusamus et odio modi natus fuga facilis ipsam accusantium atque alias a sit in,Diesel,Semi-Automatique,160919,BMW,Serie 8,Voiture,2024-12-25 16:19:32.191764,1990
4117,Utilitaire,Moyenne état,Gris,Neuf,2024-12-25 16:19:32.649297,commodi aut quasi eum repellendus quis porro recusandae est temporibus expedita nobis earum fuga odit inventore aut est inventore facilis et sit quia,Diesel,Semi-Automatique,123334,Toyota,RAV4,Voiture,2024-12-25 16:19:32.649301,2004
4118,Roadster,Très bonne état,Orange,Peu Endommagé,2024-12-25 16:19:33.117461,alias est sunt sit inventore doloremque autem odio enim sunt dolorum nostrum deserunt est quam dolor quaerat maxime ab dignissimos cum ut natus ut aliquam et nemo odit sequi,Électrique,Semi-Automatique,27486,Ford,Escape,Voiture,2024-12-25 16:19:33.117469,1987
4119,Berline,Moyenne état,Bleu,Neuf,2024-12-25 16:19:33.566117,a sit molestiae vel id et occaecati dolorem beatae porro esse reprehenderit,Électrique,Semi-Automatique,76815,Ford,Mustang,Voiture,2024-12-25 16:19:33.566124,2010
4120,Scooter,Moyenne état,Rose,Neuf,2024-12-25 16:19:34.021117,odio exercitationem inventore incidunt omnis culpa voluptatum aliquam sint possimus tempore tenetur ut hic sunt dolores est ducimus nobis inventore ducimus aliquam nihil quia voluptate est quidem,Hybride,Manuel,78639,Kawasaki,Vulcan S,Moto,2024-12-25 16:19:34.021125,1976
4121,Utilitaire,Très bonne état,Rouge,Peu Endommagé,2024-12-25 16:19:34.47279,ut mollitia alias nulla consequatur rerum eligendi dolor id ipsam unde non ut aut debitis quis rerum officiis soluta non velit labore officia,Essence,Manuel,115886,Hyundai,Sonata,Voiture,2024-12-25 16:19:34.472796,1990
4122,SUV,Mauvaise état,Bleu,Peu Endommagé,2024-12-25 16:19:34.922963,ipsam nihil sunt saepe fugit velit facilis beatae voluptatum ut alias facilis in et enim optio voluptatem eius aperiam saepe tempora aperiam mollitia repellat rerum suscipit ea eos expedita nisi ducimus sunt sint autem,Diesel,Semi-Automatique,170313,Honda,Ridgeline,Voiture,2024-12-25 16:19:34.922968,2015
4123,Standard,Moyenne état,Gris,Neuf,2024-12-25 16:19:35.373072,consequatur tempora aut aspernatur sunt officiis similique velit aut ut provident consequuntur quo est beatae facere fuga maiores est praesentium sed est quibusdam excepturi eum laboriosam quis et beatae eos libero dolores quis delectus consequatur quibusdam accusantium velit,Essence,Automatique,128505,Triumph,Daytona Moto2,Moto,2024-12-25 16:19:35.373078,1972
4124,Cruiser,Bonne état,Vert,Occasion,2024-12-25 16:19:35.828673,pariatur modi consequuntur aut officiis quisquam aut voluptatibus amet reprehenderit hic vel nesciunt a cupiditate qui possimus consequatur itaque provident nesciunt culpa doloremque ut vero quia earum,Essence,Automatique,15534,BMW,G310R,Moto,2024-12-25 16:19:35.828678,2017
4125,Dual-Sport,Moyenne état,Jaune,Neuf,2024-12-25 16:19:36.283952,enim ratione vitae facilis in et modi illo in tempora omnis ut voluptatem natus reiciendis et consectetur quae ex quae voluptatem deleniti aut inventore ut quam voluptate ipsa ea non nisi doloremque modi odit nemo,Électrique,Semi-Automatique,185574,Suzuki,Katana,Moto,2024-12-25 16:19:36.283956,2003
